event_id,event_date,status,home,away,venue,location
401848366,2026-03-01T23:00Z,Scheduled,UC Irvine,Arizona,Las Vegas Ballpark,"Las Vegas, Nevada"
401848497,2026-03-02T00:00Z,Scheduled,UTSA,Baylor,Daikin Park,"Houston, Texas"
401847649,2026-03-02T00:30Z,Scheduled,Texas A&M,Arizona St,Globe Life Field,"Arlington, Texas"
401854357,2026-03-02T19:00Z,Scheduled,Lipscomb,Toledo,Ken Dugan Field at Stephen Lee Marsh Stadium,"Nashville, Tennessee"
401850012,2026-03-02T21:00Z,Scheduled,LMU,Utah,Page Stadium,"Los Angeles, California"
401852807,2026-03-02T21:05Z,Scheduled,Washington,San Diego St,Husky Ballpark,"Seattle, Washington"
401848340,2026-03-02T21:05Z,Scheduled,Stanford,Nevada,Klein Field at Sunken Diamond,"Stanford, California"
401847348,2026-03-03T00:30Z,Scheduled,LSU,Northeastern,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401847164,2026-03-03T05:00Z,Scheduled,Auburn,Samford,Plainsman Park,"Auburn, Alabama"
401853326,2026-03-03T05:00Z,Scheduled,Texas A&M-CC,UTSA,Chapman Field,"Corpus Christi, Texas"
401852772,2026-03-03T05:00Z,Scheduled,Bellarmine,Seton Hall,Knights Field,"Louisville, Kentucky"
401852746,2026-03-03T05:00Z,Scheduled,USC,UC Irvine,Great Park,"Irvine, California"
401851084,2026-03-03T05:00Z,Scheduled,Michigan St,Winthrop,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401848595,2026-03-03T05:00Z,Scheduled,Virginia Tech,Marshall,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401848498,2026-03-03T05:00Z,Scheduled,Tarleton St,Baylor,Tarleton Baseball Complex,"Stephenville, Texas"
401847702,2026-03-03T05:00Z,Scheduled,FIU,Boston College,FIU Baseball Stadium,"Miami, Florida"
401854358,2026-03-03T19:00Z,Scheduled,Bellarmine,Seton Hall,Knights Field,"Louisville, Kentucky"
401851963,2026-03-03T19:00Z,Scheduled,Nebraska,Omaha,Hawks Field At Haymarket Park,"Lincoln, Nebraska"
401849979,2026-03-03T19:00Z,Scheduled,West Virginia,Radford,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401848073,2026-03-03T20:00Z,Scheduled,NC State,Coastal,Doak Field at Dail Park,"Raleigh, North Carolina"
401847995,2026-03-03T20:00Z,Scheduled,Louisville,Morehead St,Jim Patterson Stadium,"Louisville, Kentucky"
401849869,2026-03-03T20:00Z,Scheduled,App State,Wake Forest,Beaver Field at Jim and Bettie Smith Stadium,"Boone, North Carolina"
401852956,2026-03-03T20:00Z,Scheduled,UConn,New Haven,Elliot Ballpark,"Storrs, Connecticut"
401852643,2026-03-03T20:00Z,Scheduled,Rutgers,Georgetown,Bainton Field,"Piscataway, New Jersey"
401852076,2026-03-03T20:00Z,Scheduled,Ohio State,Xavier,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401848301,2026-03-03T20:00Z,Scheduled,Pitt,Youngstown St,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401847109,2026-03-03T21:00Z,Scheduled,Arkansas,Oral Roberts,Baum-Walker Stadium,"Fayetteville, Arkansas"
401848146,2026-03-03T21:00Z,Scheduled,North Carolina,Elon,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401847587,2026-03-03T21:00Z,Scheduled,Tennessee,ETSU,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401853802,2026-03-03T21:00Z,Scheduled,High Point,Liberty,Williard Stadium,"High Point, North Carolina"
401853735,2026-03-03T21:00Z,Scheduled,Murray St,MTSU,Johnny Reagan Field,"Murray, Kentucky"
401853143,2026-03-03T21:00Z,Scheduled,James Madison,George Mason,Eagle Field at Veterans Memorial Park,"Harrisonburg, Virginia"
401851000,2026-03-03T21:00Z,Scheduled,Maryland,Delaware,"Shipley Field at Bob ""Turtle"" Smith Stadium","College Park, Maryland"
401848619,2026-03-03T21:00Z,Scheduled,Cincinnati,Western KY,UC Baseball Stadium,"Cincinnati, Ohio"
401847865,2026-03-03T21:00Z,Scheduled,Duke,Gardner-Webb,Jack Coombs Field,"Durham, North Carolina"
401848109,2026-03-03T21:30Z,Scheduled,Notre Dame,E Michigan,Frank Eck Baseball Stadium,"Notre Dame, Indiana"
401847913,2026-03-03T22:00Z,Scheduled,Florida St,Jacksonville,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401847306,2026-03-03T22:00Z,Scheduled,E Kentucky,Kentucky,Turkey Hughes Field at Earle Combs Stadium,"Richmond, Kentucky"
401853665,2026-03-03T22:00Z,Scheduled,UNC Greensboro,NC A&T,UNCG Baseball Stadium,"Greensboro, North Carolina"
401850209,2026-03-03T22:00Z,Scheduled,Indiana,N Kentucky,Bart Kaufman Field,"Bloomington, Indiana"
401850040,2026-03-03T22:00Z,Scheduled,Oklahoma St,Missouri St,O'Brate Stadium,"Stillwater, Oklahoma"
401847034,2026-03-03T22:00Z,Scheduled,Alabama,Jax State,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401850252,2026-03-03T22:05Z,Scheduled,Iowa,Loras College,Duane Banks Field,"Iowa City, Iowa"
401847678,2026-03-03T22:30Z,Scheduled,Vanderbilt,C Arkansas,Hawkins Field,"Nashville, Tennessee"
401852155,2026-03-03T22:30Z,Scheduled,Penn State,St John's,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401847960,2026-03-03T23:00Z,Scheduled,Georgia St,Georgia Tech,GSU Baseball Complex,"Decatur, Georgia"
401847214,2026-03-03T23:00Z,Scheduled,Florida,FAU,Condron Family Ballpark,"Gainesville, Florida"
401847261,2026-03-03T23:00Z,Scheduled,Kennesaw St,Georgia,Mickey Dunn Stadium,"Kennesaw, Georgia"
401854359,2026-03-03T23:00Z,Scheduled,South Florida,Stetson,USF Baseball Stadium,"Tampa, Florida"
401853627,2026-03-03T23:00Z,Scheduled,New Mexico St,New Mexico,Presley Askew Field,"Las Cruces, New Mexico"
401848468,2026-03-03T23:00Z,Scheduled,Charlotte,Virginia,Robert and Mariam Hayes Stadium,"Charlotte, North Carolina"
401849886,2026-03-03T23:05Z,Scheduled,Oregon,Oregon St,PK Park,"Eugene, Oregon"
401847553,2026-03-03T23:30Z,Scheduled,South Carolina,SC Upstate,Founders Park,"Columbia, South Carolina"
401847395,2026-03-04T00:00Z,Scheduled,Southern Miss,Mississippi St,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401850099,2026-03-04T00:00Z,Scheduled,TCU,Abilene Chrstn,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401847650,2026-03-04T00:00Z,Scheduled,Texas A&M,Incarnate Word,Olsen Field at Blue Bell Park,"College Station, Texas"
401854224,2026-03-04T00:00Z,Scheduled,UL Monroe,SE Louisiana,Lou St. Amant Field,"Monroe, Louisiana"
401853255,2026-03-04T00:00Z,Scheduled,South Alabama,UAB,Riverwalk Stadium,"Montgomery, Alabama"
401852910,2026-03-04T00:00Z,Scheduled,Louisiana Tech,Arkansas St,J.C. Love Field at Pat Patterson Park,"Ruston, Louisiana"
401851951,2026-03-04T00:00Z,Scheduled,Nicholls,Tulane,Ben Meyer Diamond at Ray E. Didier Field,"Thibodaux, Louisiana"
401850149,2026-03-04T00:00Z,Scheduled,Illinois,E Illinois,Illinois Field,"Champaign, Illinois"
401851123,2026-03-04T00:05Z,Scheduled,Minnesota,Milwaukee,U.S. Bank Stadium,"Minneapolis, Minnesota"
401847620,2026-03-04T00:30Z,Scheduled,Texas,Hou Christian,UFCU Disch-Falk Field,"Austin, Texas"
401848676,2026-03-04T00:30Z,Scheduled,Houston,Sam Houston,Darryl & Lori Schroeder Park,"Houston, Texas"
401847483,2026-03-04T00:30Z,Scheduled,Oklahoma,Dallas Baptist,Kimrey Family Stadium,"Norman, Oklahoma"
401847519,2026-03-04T00:35Z,Scheduled,Ole Miss,Memphis,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401852671,2026-03-04T01:00Z,Scheduled,UCLA,Fullerton,Jackie Robinson Stadium,"Los Angeles, California"
401848367,2026-03-04T01:00Z,Scheduled,Arizona,Grand Canyon,Hi Corbett Field,"Tucson, Arizona"
401851039,2026-03-04T01:30Z,Scheduled,CSU Northridge,Michigan,Matador Field,"Northridge, California"
401847809,2026-03-04T05:00Z,Scheduled,Clemson,Michigan St,Fluor Field,"Greenville, South Carolina"
401852702,2026-03-04T05:00Z,Scheduled,G Washington,Georgetown,Tucker Field at Barcroft Park,"Arlington, Virginia"
401847703,2026-03-04T05:00Z,Scheduled,FIU,Boston College,FIU Baseball Stadium,"Miami, Florida"
401847035,2026-03-04T05:00Z,Scheduled,Alabama St,Alabama,Wheeler–Watkins Baseball Complex,"Montgomery, Alabama"
401853300,2026-03-04T18:30Z,Scheduled,VCU,Old Dominion,The Diamond,"Richmond, Virginia"
401851964,2026-03-04T19:00Z,Scheduled,Nebraska,S Dakota St,Hawks Field At Haymarket Park,"Lincoln, Nebraska"
401849980,2026-03-04T19:00Z,Scheduled,West Virginia,Radford,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401847262,2026-03-04T20:00Z,Scheduled,Georgia,W Carolina,Foley Field,"Athens, Georgia"
401848074,2026-03-04T20:00Z,Scheduled,NC State,Queens,Doak Field at Dail Park,"Raleigh, North Carolina"
401848302,2026-03-04T20:00Z,Scheduled,Pitt,Ohio,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401847588,2026-03-04T21:00Z,Scheduled,Tennessee,Oakland,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401847307,2026-03-04T21:00Z,Scheduled,Kentucky,E Kentucky,Kentucky Proud Park,"Lexington, Kentucky"
401847679,2026-03-04T21:00Z,Scheduled,Vanderbilt,Troy,Hawkins Field,"Nashville, Tennessee"
401852156,2026-03-04T21:00Z,Scheduled,Penn State,St John's,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401847914,2026-03-04T22:00Z,Scheduled,Florida St,Mercer,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401854225,2026-03-04T22:00Z,Scheduled,UL Monroe,SE Louisiana,Lou St. Amant Field,"Monroe, Louisiana"
401853736,2026-03-04T22:00Z,Scheduled,MTSU,Belmont,Reese Smith Jr. Field,"Murfreesboro, Tennessee"
401848037,2026-03-04T23:00Z,Scheduled,Miami,Bethune,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401853058,2026-03-04T23:00Z,Scheduled,The Citadel,GA Southern,"Joseph P. Riley, Jr. Park","Charleston, South Carolina"
401851693,2026-03-04T23:00Z,Scheduled,UNC Wilmington,East Carolina,Brooks Field,"Wilmington, North Carolina"
401850074,2026-03-04T23:00Z,Scheduled,UCF,FGCU,John Euliano Park,"Orlando, Florida"
401848469,2026-03-04T23:00Z,Scheduled,Charlotte,Virginia,Robert and Mariam Hayes Stadium,"Charlotte, North Carolina"
401852993,2026-03-04T23:05Z,Scheduled,North Florida,Villanova,Dusty Rhodes Field at Harmon Stadium,"Jacksonville, Florida"
401847215,2026-03-04T23:30Z,Scheduled,Florida,Florida A&M,Condron Family Ballpark,"Gainesville, Florida"
401847554,2026-03-04T23:30Z,Scheduled,South Carolina,Charleston So,Founders Park,"Columbia, South Carolina"
401847349,2026-03-05T00:00Z,Scheduled,Louisiana,LSU,"M.L. ""Tigue"" Moore Field at Russo Park","Lafayette, Louisiana"
401853396,2026-03-05T00:00Z,Scheduled,Southern Miss,Nicholls,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401853415,2026-03-05T00:00Z,Scheduled,Lamar,Rice,Vincent–Beck Stadium,"Beaumont, Texas"
401852911,2026-03-05T00:00Z,Scheduled,Louisiana Tech,Arkansas St,J.C. Love Field at Pat Patterson Park,"Ruston, Louisiana"
401851124,2026-03-05T00:05Z,Scheduled,Minnesota,Milwaukee,U.S. Bank Stadium,"Minneapolis, Minnesota"
401847520,2026-03-05T00:30Z,Scheduled,Ole Miss,North Alabama,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401847760,2026-03-05T02:05Z,Scheduled,California,Bakersfield,Stu Gordon Stadium,"Berkeley, California"
401848553,2026-03-05T05:00Z,Scheduled,BYU,CA Baptist,Miller Park - Larry H. Miller Field,"Provo, Utah"
401847438,2026-03-05T05:00Z,Scheduled,Missouri,UIC,Taylor Stadium,"Columbia, Missouri"
401848716,2026-03-05T21:00Z,Scheduled,Kansas,St Thomas (MN),Hoglund Ballpark,"Lawrence, Kansas"
401848620,2026-03-05T21:00Z,Scheduled,Cincinnati,UC San Diego,UC Baseball Stadium,"Cincinnati, Ohio"
401851040,2026-03-05T21:30Z,Scheduled,Pepperdine,Michigan,Eddy D. Field Stadium,"Malibu, California"
401853546,2026-03-06T00:00Z,Scheduled,Texas St,Washington St,Bobcat Ballpark (TX),"San Marcos, Texas"
401847484,2026-03-06T00:30Z,Scheduled,Oklahoma,Santa Clara,Kimrey Family Stadium,"Norman, Oklahoma"
401853836,2026-03-06T01:05Z,Scheduled,Utah Tech,Austin Peay,Bruce Hurst Field,"St. George, Utah"
401847165,2026-03-06T05:00Z,Scheduled,Auburn,Winthrop,Plainsman Park,"Auburn, Alabama"
401852994,2026-03-06T05:00Z,Scheduled,Florida A&M,Villanova,Moore–Kittles Field,"Tallahassee, Florida"
401851997,2026-03-06T05:00Z,Scheduled,S Dakota St,Northwestern,U.S. Bank Stadium,"Minneapolis, Minnesota"
401850150,2026-03-06T05:00Z,Scheduled,USC,Illinois,Great Park,"Irvine, California"
401849942,2026-03-06T05:00Z,Scheduled,Kansas St,S Illinois,Tointon Family Stadium,"Manhattan, Kansas"
401848554,2026-03-06T05:00Z,Scheduled,BYU,CA Baptist,Miller Park - Larry H. Miller Field,"Provo, Utah"
401848303,2026-03-06T05:00Z,Scheduled,San José St,Pitt,Excite Ballpark,"San Jose, California"
401847439,2026-03-06T05:00Z,Scheduled,Missouri,UIC,Taylor Stadium,"Columbia, Missouri"
401852703,2026-03-06T17:00Z,Scheduled,George Mason,Georgetown,Spuhler Field,"Fairfax, Virginia"
401854179,2026-03-06T18:00Z,Scheduled,Bellarmine,E Illinois,Knights Field,"Louisville, Kentucky"
401849981,2026-03-06T19:00Z,Scheduled,West Virginia,Columbia,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401847996,2026-03-06T20:00Z,Scheduled,Louisville,Seton Hall,Jim Patterson Stadium,"Louisville, Kentucky"
401847263,2026-03-06T20:00Z,Scheduled,Georgia,Queens,Foley Field,"Athens, Georgia"
401848075,2026-03-06T20:00Z,Scheduled,NC State,Lafayette,Doak Field at Dail Park,"Raleigh, North Carolina"
401853256,2026-03-06T20:00Z,Scheduled,UAB,MTSU,Jerry D. Young Memorial Field,"Birmingham, Alabama"
401852957,2026-03-06T20:00Z,Scheduled,Old Dominion,UConn,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401852873,2026-03-06T20:00Z,Scheduled,St John's,UAlbany,Jack Kaiser Stadium,"Queens, New York"
401852830,2026-03-06T20:00Z,Scheduled,Presbyterian,App State,PC Baseball Complex,"Clinton, South Carolina"
401852035,2026-03-06T20:00Z,Scheduled,Butler,Morehead St,Bulldog Park,"Indianapolis, Indiana"
401851085,2026-03-06T20:00Z,Scheduled,Nebraska,Michigan St,Hawks Field At Haymarket Park,"Lincoln, Nebraska"
401852077,2026-03-06T21:00Z,Scheduled,Ohio State,UCLA,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401847961,2026-03-06T21:00Z,Scheduled,Georgia Tech,Virginia Tech,Mac Nease Baseball Park,"Atlanta, Georgia"
401848147,2026-03-06T21:00Z,Scheduled,North Carolina,Virginia,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401847308,2026-03-06T21:00Z,Scheduled,Kentucky,The Citadel,Kentucky Proud Park,"Lexington, Kentucky"
401847810,2026-03-06T21:00Z,Scheduled,Clemson,La Salle,Doug Kingsmore Stadium,"Clemson, South Carolina"
401853803,2026-03-06T21:00Z,Scheduled,Liberty,Harvard,Worthington Field at Liberty Baseball Stadium,"Lynchburg, Virginia"
401853455,2026-03-06T21:00Z,Scheduled,Western KY,Indiana St,Nick Denes Field,"Bowling Green, Kentucky"
401853144,2026-03-06T21:00Z,Scheduled,James Madison,ETSU,Eagle Field at Veterans Memorial Park,"Harrisonburg, Virginia"
401852644,2026-03-06T21:00Z,Scheduled,Rutgers,Bryant,Bainton Field,"Piscataway, New Jersey"
401852118,2026-03-06T21:00Z,Scheduled,Purdue,Oregon,Alexander Field,"West Lafayette, Indiana"
401851899,2026-03-06T21:00Z,Scheduled,Missouri St,Memphis,Hammons Field,"Springfield, Missouri"
401851644,2026-03-06T21:00Z,Scheduled,Charlotte,Radford,Robert and Mariam Hayes Stadium,"Charlotte, North Carolina"
401848717,2026-03-06T21:00Z,Scheduled,Kansas,St Thomas (MN),Hoglund Ballpark,"Lawrence, Kansas"
401848621,2026-03-06T21:00Z,Scheduled,Cincinnati,UC San Diego,UC Baseball Stadium,"Cincinnati, Ohio"
401853837,2026-03-06T21:05Z,Scheduled,Utah Tech,Austin Peay,Bruce Hurst Field,"St. George, Utah"
401853400,2026-03-06T21:05Z,Scheduled,Wichita St,West Georgia,Eck Stadium Home of Tyler Field,"Wichita, Kansas"
401851041,2026-03-06T21:30Z,Scheduled,Pepperdine,Michigan,Eddy D. Field Stadium,"Malibu, California"
401847396,2026-03-06T22:00Z,Scheduled,Mississippi St,Lipscomb,Dudy Noble Field,"Starkville, Mississippi"
401854242,2026-03-06T22:00Z,Scheduled,E Kentucky,Illinois St,Turkey Hughes Field at Earle Combs Stadium,"Richmond, Kentucky"
401853501,2026-03-06T22:00Z,Scheduled,Campbell,William & Mary,Jim Perry Stadium,"Buies Creek, North Carolina"
401853107,2026-03-06T22:00Z,Scheduled,Georgia St,Charleston So,GSU Baseball Complex,"Decatur, Georgia"
401850210,2026-03-06T22:00Z,Scheduled,Indiana,Washington,Bart Kaufman Field,"Bloomington, Indiana"
401847866,2026-03-06T22:00Z,Scheduled,Duke,Notre Dame,Jack Coombs Field,"Durham, North Carolina"
401850253,2026-03-06T22:05Z,Scheduled,Iowa,Lindenwood,Duane Banks Field,"Iowa City, Iowa"
401847680,2026-03-06T22:30Z,Scheduled,Vanderbilt,N Dakota St,Hawkins Field,"Nashville, Tennessee"
401851694,2026-03-06T23:00Z,Scheduled,Coastal,East Carolina,Springs Brooks Stadium,"Conway, South Carolina"
401847915,2026-03-06T23:00Z,Scheduled,Florida St,N Kentucky,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401848341,2026-03-06T23:00Z,Scheduled,Wake Forest,Stanford,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401854361,2026-03-06T23:00Z,Scheduled,Jacksonville,UNC Wilmington,John Sessions Stadium,"Jacksonville, Florida"
401853666,2026-03-06T23:00Z,Scheduled,Elon,NC A&T,Walter C. Latham Park,"Elon, North Carolina"
401853210,2026-03-06T23:00Z,Scheduled,Marshall,St Bonaventure,Jack Cook Field,"Huntington, West Virginia"
401852256,2026-03-06T23:00Z,Scheduled,Creighton,Gonzaga,Charles Schwab Field,"Omaha, Nebraska"
401850075,2026-03-06T23:00Z,Scheduled,UCF,Murray St,John Euliano Park,"Orlando, Florida"
401847216,2026-03-06T23:30Z,Scheduled,Florida,High Point,Condron Family Ballpark,"Gainesville, Florida"
401847589,2026-03-06T23:30Z,Scheduled,Tennessee,Wright St,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401854362,2026-03-06T23:30Z,Scheduled,Bethune,FGCU,Jackie Robinson Ballpark,"Daytona Beach, Florida"
401853059,2026-03-06T23:30Z,Scheduled,GA Southern,Tennessee Tech,J. I. Clements Stadium,"Statesboro, Georgia"
401851814,2026-03-06T23:30Z,Scheduled,FAU,FIU,FAU Baseball Stadium,"Boca Raton, Florida"
401847110,2026-03-07T00:00Z,Scheduled,Arkansas,Stetson,Baum-Walker Stadium,"Fayetteville, Arkansas"
401850100,2026-03-07T00:00Z,Scheduled,TCU,Tulane,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401853397,2026-03-07T00:00Z,Scheduled,Southern Miss,North Alabama,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401847704,2026-03-07T00:00Z,Scheduled,Miami,Boston College,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401847651,2026-03-07T00:00Z,Scheduled,Texas A&M,Oakland,Olsen Field at Blue Bell Park,"College Station, Texas"
401854360,2026-03-07T00:00Z,Scheduled,C Arkansas,Little Rock,Bear Stadium,"Conway, Arkansas"
401854226,2026-03-07T00:00Z,Scheduled,UT Arlington,UL Monroe,Clay Gould Ballpark,"Arlington, Texas"
401853547,2026-03-07T00:00Z,Scheduled,Texas St,Washington St,Bobcat Ballpark (TX),"San Marcos, Texas"
401852912,2026-03-07T00:00Z,Scheduled,Oral Roberts,Arkansas St,J. L. Johnson Stadium,"Tulsa, Oklahoma"
401851001,2026-03-07T00:00Z,Scheduled,Troy,Maryland,Riddle-Pace Field,"Troy, Alabama"
401850041,2026-03-07T00:00Z,Scheduled,Oklahoma St,Gardner-Webb,O'Brate Stadium,"Stillwater, Oklahoma"
401847036,2026-03-07T00:00Z,Scheduled,Alabama,North Florida,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401853416,2026-03-07T00:05Z,Scheduled,Abilene Chrstn,Rice,Crutcher Scott Field,"Abilene, Texas"
401853175,2026-03-07T00:05Z,Scheduled,Dallas Baptist,Louisiana,Horner Ballpark,"Dallas, Texas"
401847350,2026-03-07T00:30Z,Scheduled,LSU,Sacramento St,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401847621,2026-03-07T00:30Z,Scheduled,Texas,SC Upstate,UFCU Disch-Falk Field,"Austin, Texas"
401853585,2026-03-07T00:30Z,Scheduled,Sam Houston,Prairie View,Don Sanders Stadium,"Huntsville, Texas"
401853367,2026-03-07T00:30Z,Scheduled,South Alabama,Louisiana Tech,Stanky Field,"Mobile, Alabama"
401850123,2026-03-07T00:30Z,Scheduled,Texas Tech,Penn State,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401848677,2026-03-07T00:30Z,Scheduled,Houston,AR-Pine Bluff,Darryl & Lori Schroeder Park,"Houston, Texas"
401848499,2026-03-07T00:30Z,Scheduled,Baylor,Air Force,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401847521,2026-03-07T00:30Z,Scheduled,Ole Miss,Evansville,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401847485,2026-03-07T00:30Z,Scheduled,Oklahoma,Santa Clara,Kimrey Family Stadium,"Norman, Oklahoma"
401848368,2026-03-07T01:00Z,Scheduled,Arizona,Fresno St,Hi Corbett Field,"Tucson, Arizona"
401853327,2026-03-07T01:00Z,Scheduled,New Mexico St,UTSA,Presley Askew Field,"Las Cruces, New Mexico"
401850013,2026-03-07T01:00Z,Scheduled,Utah,Grand Canyon,Smith's Ballpark,"Salt Lake City, Utah"
401854138,2026-03-07T01:05Z,Scheduled,Utah Tech,Austin Peay,Bruce Hurst Field,"St. George, Utah"
401851125,2026-03-07T01:05Z,Scheduled,Minnesota,UNLV,U.S. Bank Stadium,"Minneapolis, Minnesota"
401849887,2026-03-07T01:35Z,Scheduled,Oregon St,Xavier,Goss Stadium at Coleman Field,"Corvallis, Oregon"
401848415,2026-03-07T01:35Z,Scheduled,Arizona St,LMU,Phoenix Municipal Stadium,"Phoenix, Arizona"
